# Differential Rates computed with CCDarkSens (QEDark entry)
# material = Si, mediator = massless, table = /Users/diegovenegasvargas/Documents/CCDarkSens/python/ccdarkphys/qedark/data/Si_f2.txt
# table_sha1 = 55fa02eeb890e18aaef97ed5d40acd3c7a8b6b3d
# halo (cm/s): v0=23800000.0, vE=25370000.0, vesc=54400000.0
# mX (eV) = 3500000.0
# sigma_e (cm^2) = 9.531618832347823e-45
# Output units: dR/dE in events / kg / year / eV
# Columns: E (eV), dRdE (events/kg/year/eV)
E,dRdE
1.2,4.996580521e-05
1.3,0.0002469664765
1.4,0
1.5,0
1.6,7.991304416e-05
1.7,0.0002471628914
1.8,0
1.9,0.00066696653
2,0.0001185555761
2.1,0.0003520787377
2.2,0.0001732847878
2.3,0.000213278259
2.4,0.0003174991382
2.5,3.703032308e-05
2.6,0.0001848467623
2.7,0.0002451480559
2.8,0.0001918660026
2.9,0.0003391485257
3,0.0002683313815
3.1,0.0002381806342
3.2,0.0002932285913
3.3,0.0004425466473
3.4,0.0003488583533
3.5,3.1644759e-05
3.6,0.0002309217046
3.7,0.0004208032163
3.8,0.0004695870379
3.9,0.0007220796763
4,0.0003986819417
4.1,0.0006232453695
4.2,0.0005643624269
4.3,0.0006422819976
4.4,0.0002033405619
4.5,0.000591184357
4.6,0.0003629014031
4.7,0.000418140566
4.8,0.0002850746893
4.9,0.0003881602328
5,0.0004230327537
5.1,0.0003932866329
5.2,0.0004098941839
5.3,0.0004466677229
5.4,0.0004113097666
5.5,0.0002906807398
5.6,0.0002994599109
5.7,0.0003081105527
5.8,8.792742425e-05
5.9,0.0002401593295
6,0.0003067263218
6.1,7.976710675e-05
6.2,0.0002011989327
6.3,0.0001932009159
6.4,8.192031756e-05
6.5,0.0003101635466
6.6,0.0002123451438
6.7,6.233540626e-05
6.8,0.0001660674567
6.9,0.0001744033886
7,6.781520793e-05
7.1,0.0001489787268
7.2,3.723897449e-05
7.3,0.0001501513138
7.4,9.876761088e-05
7.5,5.972641896e-05
7.6,6.978519852e-05
7.7,6.015600851e-05
7.8,7.325529439e-05
7.9,0.0001099692929
8,6.454569457e-05
8.1,3.219553582e-05
8.2,3.775745315e-05
8.3,4.315136471e-05
8.4,2.870523837e-05
8.5,3.145702591e-05
8.6,1.739017151e-05
8.7,2.760833732e-05
8.8,2.621499531e-05
8.9,2.229867257e-05
9,1.763254932e-05
9.1,2.125167403e-05
9.2,2.325404183e-05
9.3,2.148834594e-05
9.4,1.293851658e-05
9.5,9.566637388e-06
9.6,8.130603324e-06
9.7,8.936336915e-06
9.8,8.246684177e-06
9.9,8.585344761e-06
10,6.024834625e-06
10.1,7.941624775e-06
10.2,6.869384675e-06
10.3,6.336376815e-06
10.4,6.097206591e-06
10.5,5.093525676e-06
10.6,6.530485627e-06
10.7,2.801961484e-06
10.8,3.620493214e-06
10.9,2.926760802e-06
11,2.370029584e-06
11.1,2.40213558e-06
11.2,2.460807734e-06
11.3,1.338357051e-06
11.4,1.70991081e-06
11.5,2.171414352e-06
11.6,1.444179784e-06
11.7,1.608913671e-06
11.8,6.578547338e-07
11.9,8.954801355e-07
12,4.177787999e-07
12.1,3.015209104e-07
12.2,1.800017482e-07
12.3,1.818021181e-07
12.4,0
12.5,0
12.6,0
12.7,0
12.8,0
12.9,0
13,0
13.1,0
13.2,0
13.3,0
13.4,0
13.5,0
13.6,0
13.7,0
13.8,0
13.9,0
14,0
14.1,0
14.2,0
14.3,0
14.4,0
14.5,0
14.6,0
14.7,0
14.8,0
14.9,0
15,0
15.1,0
15.2,0
15.3,0
15.4,0
15.5,0
15.6,0
15.7,0
15.8,0
15.9,0
16,0
16.1,0
16.2,0
16.3,0
16.4,0
16.5,0
16.6,0
16.7,0
16.8,0
16.9,0
17,0
17.1,0
17.2,0
17.3,0
17.4,0
17.5,0
17.6,0
17.7,0
17.8,0
17.9,0
18,0
18.1,0
18.2,0
18.3,0
18.4,0
18.5,0
18.6,0
18.7,0
18.8,0
18.9,0
19,0
19.1,0
19.2,0
19.3,0
19.4,0
19.5,0
19.6,0
19.7,0
19.8,0
19.9,0
20,0
20.1,0
20.2,0
20.3,0
20.4,0
20.5,0
20.6,0
20.7,0
20.8,0
20.9,0
21,0
21.1,0
21.2,0
21.3,0
21.4,0
21.5,0
21.6,0
21.7,0
21.8,0
21.9,0
22,0
22.1,0
22.2,0
22.3,0
22.4,0
22.5,0
22.6,0
22.7,0
22.8,0
22.9,0
23,0
23.1,0
23.2,0
23.3,0
23.4,0
23.5,0
23.6,0
23.7,0
23.8,0
23.9,0
24,0
24.1,0
24.2,0
24.3,0
24.4,0
24.5,0
24.6,0
24.7,0
24.8,0
24.9,0
25,0
25.1,0
25.2,0
25.3,0
25.4,0
25.5,0
25.6,0
25.7,0
25.8,0
25.9,0
26,0
26.1,0
26.2,0
26.3,0
26.4,0
26.5,0
26.6,0
26.7,0
26.8,0
26.9,0
27,0
27.1,0
27.2,0
27.3,0
27.4,0
27.5,0
27.6,0
27.7,0
27.8,0
27.9,0
28,0
28.1,0
28.2,0
28.3,0
28.4,0
28.5,0
28.6,0
28.7,0
28.8,0
28.9,0
29,0
29.1,0
29.2,0
29.3,0
29.4,0
29.5,0
29.6,0
29.7,0
29.8,0
29.9,0
30,0
30.1,0
30.2,0
30.3,0
30.4,0
30.5,0
30.6,0
30.7,0
30.8,0
30.9,0
31,0
31.1,0
31.2,0
31.3,0
31.4,0
31.5,0
31.6,0
31.7,0
31.8,0
31.9,0
32,0
32.1,0
32.2,0
32.3,0
32.4,0
32.5,0
32.6,0
32.7,0
32.8,0
32.9,0
33,0
33.1,0
33.2,0
33.3,0
33.4,0
33.5,0
33.6,0
33.7,0
33.8,0
33.9,0
34,0
34.1,0
34.2,0
34.3,0
34.4,0
34.5,0
34.6,0
34.7,0
34.8,0
34.9,0
35,0
35.1,0
35.2,0
35.3,0
35.4,0
35.5,0
35.6,0
35.7,0
35.8,0
35.9,0
36,0
36.1,0
36.2,0
36.3,0
36.4,0
36.5,0
36.6,0
36.7,0
36.8,0
36.9,0
37,0
37.1,0
37.2,0
37.3,0
37.4,0
37.5,0
37.6,0
37.7,0
37.8,0
37.9,0
38,0
38.1,0
38.2,0
38.3,0
38.4,0
38.5,0
38.6,0
38.7,0
38.8,0
38.9,0
39,0
39.1,0
39.2,0
39.3,0
39.4,0
39.5,0
39.6,0
39.7,0
39.8,0
39.9,0
40,0
40.1,0
40.2,0
40.3,0
40.4,0
40.5,0
40.6,0
40.7,0
40.8,0
40.9,0
41,0
41.1,0
41.2,0
41.3,0
41.4,0
41.5,0
41.6,0
41.7,0
41.8,0
41.9,0
42,0
42.1,0
42.2,0
42.3,0
42.4,0
42.5,0
42.6,0
42.7,0
42.8,0
42.9,0
43,0
43.1,0
43.2,0
43.3,0
43.4,0
43.5,0
43.6,0
43.7,0
43.8,0
43.9,0
44,0
44.1,0
44.2,0
44.3,0
44.4,0
44.5,0
44.6,0
44.7,0
44.8,0
44.9,0
45,0
45.1,0
45.2,0
45.3,0
45.4,0
45.5,0
45.6,0
45.7,0
45.8,0
45.9,0
46,0
46.1,0
46.2,0
46.3,0
46.4,0
46.5,0
46.6,0
46.7,0
46.8,0
46.9,0
47,0
47.1,0
47.2,0
47.3,0
47.4,0
47.5,0
47.6,0
47.7,0
47.8,0
47.9,0
48,0
48.1,0
48.2,0
48.3,0
48.4,0
48.5,0
48.6,0
48.7,0
48.8,0
48.9,0
49,0
49.1,0
49.2,0
49.3,0
49.4,0
49.5,0
49.6,0
49.7,0
49.8,0
49.9,0
50,0
50.1,0
50.2,0
50.3,0
50.4,0
50.5,0
50.6,0
50.7,0
50.8,0
50.9,0
51,0
51.1,0
